canonical_smiles,MW,cLogP,HBD,HBA,TPSA,QED,SA_score,scaffold,has_hydroxyl,has_amine,has_carbonyl,has_amide,has_halogen_F,has_halogen_Cl,has_halogen_Br,has_aromatic_ring,has_piperidine,has_piperazine,has_morpholine
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4ccc(O)cc4)cccc2-3)cc1,469.45700000000016,3.4688000000000008,5,6,145.43999999999997,0.2549087875010039,2.52571775509702,O=C(NNC(=O)c1ccccc1)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccccc1,True,False,True,True,False,False,False,True,False,False,False
CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,432.9120000000001,3.9312000000000022,4,7,125.19000000000001,0.4215416660802581,3.1599874226068936,c1ccc(Nc2ncnc3[nH]cnc23)cc1,True,True,True,False,False,True,False,True,False,False,False
O=C(Cc1ccc(O)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,386.4330000000002,1.9896,3,5,115.38999999999999,0.6341968925681376,2.568209678121738,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,True,False,True,True,False,False,False,True,False,False,False
Clc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,367.8400000000002,3.7722000000000024,1,6,63.17,0.7568817274967742,2.236397721231892,c1ccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)cc1,False,True,False,False,False,True,False,True,False,False,True
CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@@H](COC)[C@H](C)O)n2)cc1,458.3820000000001,3.2159700000000013,4,8,120.22000000000001,0.4555039344116316,3.8346160953607304,c1ccc(Nc2ncccn2)cc1,True,True,False,False,False,False,True,True,False,False,False
Cc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,457.3650000000002,5.059320000000004,2,5,83.04,0.5724959988494319,3.062414641654624,O=C(NCc1ccccc1)N1CCc2cnc(Nc3ccncc3)nc2C1,False,True,True,True,False,True,False,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,378.48000000000013,3.8096200000000024,1,6,68.1,0.7281249526931556,2.489679339534458,c1cc(-c2cnc[nH]2)nc(Nc2ccc(N3CCOCC3)cc2)n1,False,True,False,False,False,False,False,True,False,False,True
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,500.41900000000015,4.167200000000003,3,8,125.8,0.5174683851562759,3.603973547820117,c1ccc(Nc2ncccn2)cc1,True,True,True,True,False,False,True,True,False,False,False
O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,363.41700000000014,2.6873000000000014,3,4,83.22,0.5658609365879624,3.132750694067817,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,False,True,True,True,False,False,False,True,True,False,False
O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,393.42400000000015,3.1751000000000014,2,6,101.29999999999998,0.6630099404928472,3.040089595944714,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccc2c(c1)CS(=O)(=O)C2,False,True,True,True,False,False,False,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,419.5330000000002,3.3606200000000017,1,6,79.18,0.6831880484436627,2.492191640665334,O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCNCC1,False,True,True,True,False,False,False,True,False,True,False
CCOC(=O)c1cccc2c1/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,387.4170000000001,1.9158,3,6,127.58999999999997,0.5311559737173941,2.3995284233764824,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,430.45200000000017,3.9551700000000025,3,7,108.19000000000001,0.6137860935627715,3.9512053828865703,N=S(=O)(c1ccc(Nc2ncccn2)cc1)C1CC1,True,True,False,False,True,False,False,True,False,False,False
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCNC3=O)C(=O)N2,372.4060000000002,0.7013999999999998,4,4,120.16,0.5929048683301487,2.9876225347745144,O=C1Nc2ccccc2/C1=C/c1[nH]cc2c1CCNC2=O,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,450.4800000000002,1.4273000000000002,4,7,155.64,0.41637318601094775,2.5317586992852004,O=C1Nc2ccc(C(=O)NCc3ccncc3)cc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,351.54100000000017,5.465500000000005,1,6,50.95,0.7243197079504871,2.8241677450018052,c1coc(CSc2cnc(NC3CCCCC3)s2)n1,False,True,False,False,False,False,False,False,False,False,False
C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,429.46800000000013,3.9882700000000018,4,7,110.99,0.5297233920285055,3.9017746136558005,N=[S@](=O)(c1ccc(Nc2ncccn2)cc1)C1CC1,True,True,False,False,True,False,False,True,False,False,False
Cc1cc(CC(=O)Nc2cc(C3CC3)[nH]n2)ccc1-c1ccccc1,331.41900000000004,4.443720000000003,2,2,57.78,0.7257729754746979,2.1527358515612587,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CC2)[nH]n1,False,False,True,True,False,False,False,True,False,False,False
Nc1nc(N)c(N=O)c(=O)[nH]1,155.11700000000002,-0.6678000000000004,3,6,127.21999999999997,0.46322299170423153,3.3345621400107577,O=c1ccnc[nH]1,False,True,False,False,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(O)c3)n[nH]2)cc1,330.36899999999997,2.1733000000000002,4,5,121.1,0.5839735311261713,2.3604559859915835,c1ccc(Nc2cc(-c3ccccc3)n[nH]2)cc1,True,True,False,False,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(/C=C/c4ccc(O)cc4)c32)cc1,434.47700000000015,2.9783000000000017,4,6,133.88,0.36179687644367703,2.654646360945055,O=C1Nc2cccc(/C=C/c3ccccc3)c2/C1=N/Nc1ccccc1,True,True,True,True,False,False,False,True,False,False,False
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)N[n+]2ccc3ccccc3c2)cc1,500.58500000000015,4.074500000000002,3,6,104.07,0.24929763601952962,3.166533067314213,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)N[n+]2ccc3ccccc3c2)cc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]nnc4c32)cc1,357.3550000000001,0.3735999999999998,4,7,155.21999999999997,0.49641962856228883,2.968750044410662,O=C1Nc2ccc3[nH]nnc3c2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,511.6730000000003,5.172000000000005,2,8,100.36000000000001,0.3177438952388173,3.3901346162261694,O=C(c1ccccc1)N1CC[C@@H](Nc2ncc(SCc3ncco3)s2)C1,False,True,True,True,False,False,False,True,False,False,False
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,449.5170000000001,3.8972000000000016,3,7,113.08,0.3984641157851307,2.7174252420639373,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,False,True,True,True,False,False,False,True,False,False,False
O=C(N[C@H](CO)c1ccc(Cl)c(F)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,449.9140000000003,2.6613000000000016,3,6,99.61000000000001,0.648642023314942,3.2431053052045566,O=C(NCc1ccccc1)N1CCc2cnc(NC3CCOCC3)nc2C1,True,True,True,True,True,True,False,True,False,False,False
NC(=O)Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,363.38100000000014,0.7664999999999993,3,6,141.81,0.6109594632651834,2.6202856021976615,c1ccc(Nc2ncc3c(n2)-c2[nH]ncc2CC3)cc1,False,True,True,True,False,False,False,True,False,False,False
CN(C)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,413.5030000000002,2.3500000000000005,2,5,98.4,0.6690681071283457,2.6103771166431766,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,False,False,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(O)cc32)cc1,332.34100000000007,0.8079000000000001,4,6,133.88,0.48725051843722855,2.5055378498969105,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,True,True,True,True,False,False,False,True,False,False,False
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,447.54300000000035,2.965820000000001,2,8,105.03999999999999,0.5754108874418277,2.869888980620793,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,False,True,True,False,False,False,False,True,False,True,False
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,404.87900000000025,2.937400000000001,2,4,95.16,0.6984150681408504,2.5482586291706895,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,False,False,True,True,False,True,False,True,False,False,False
C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,415.3130000000001,3.166270000000001,3,7,108.19000000000001,0.6690364758072626,3.679935040503292,c1ccc(Nc2ncccn2)cc1,True,True,False,False,False,False,True,True,False,False,False
NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(Br)cc3)[nH]n2)cc1,393.266,3.230200000000001,3,4,100.86999999999999,0.6335848099642242,2.14567657770756,c1ccc(Nc2cc(-c3ccccc3)[nH]n2)cc1,False,True,False,False,False,False,True,True,False,False,False
CCOC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,477.5690000000004,2.9399200000000008,2,9,114.26999999999998,0.5172378718748778,2.8587583887603856,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,False,True,True,False,False,False,False,True,False,True,False
COC1CCN(c2nccc(Nc3cc4c(cn3)cc(-c3cn[nH]c3)n4C(C)C)n2)CC1,432.5320000000002,4.156100000000003,2,7,96.78000000000002,0.4722013538464229,3.114108640658964,c1cc(Nc2cc3[nH]c(-c4cn[nH]c4)cc3cn2)nc(N2CCCCC2)n1,False,True,False,False,False,False,False,True,True,False,False
O=C(Cc1cccc(F)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,388.4240000000002,2.4231000000000007,2,4,95.16,0.7175813852246646,2.5533529348649946,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,False,False,True,True,True,False,False,True,False,False,False
Cc1cccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)c1,384.4610000000002,2.5924200000000006,2,4,95.16,0.7227302525936136,2.5349195682316275,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,False,False,True,True,False,False,False,True,False,False,False
CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1,508.44600000000025,3.1675000000000013,3,7,117.65,0.4683105521045745,2.7562331465732193,c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1,False,True,False,False,False,False,True,True,False,False,False
CSc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,416.52800000000025,3.0059000000000013,2,5,95.16,0.6236398771942111,2.640596198508817,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,False,False,True,True,False,False,False,True,False,False,False
O=C(Cc1ccc(Cl)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,404.87900000000025,2.937400000000001,2,4,95.16,0.6984150681408504,2.504118169630228,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,False,False,True,True,False,True,False,True,False,False,False
Cn1cc(-c2ccc(S(=O)(=O)N3CCC(Nc4ccc(C#N)cn4)CC3)cc2)cn1,422.5140000000001,2.6189800000000005,1,6,103.91,0.6778242997276559,2.4648627626129684,O=S(=O)(c1ccc(-c2cn[nH]c2)cc1)N1CCC(Nc2ccccn2)CC1,False,True,False,False,False,False,False,True,True,False,False
Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,418.5010000000002,3.1446200000000015,2,7,87.81,0.45444408336851766,2.9722527555070624,c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,True,True,False,False,False,False,False,True,False,False,False
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,562.6690000000002,4.662220000000004,1,8,84.23000000000002,0.37613568024478805,3.8624518044641096,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(C[C@@H]2CNCCO2)C3)n1,False,True,False,False,True,False,False,True,False,False,True
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1(C)CC1,447.4930000000002,4.3732200000000025,2,6,80.55000000000001,0.4835634293555472,3.337347755709086,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,False,True,False,False,True,False,False,True,False,False,False
COC(=O)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,521.5280000000002,3.8571200000000028,1,8,115.13000000000001,0.31812191370491,3.261115212169843,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,False,True,True,True,True,False,False,True,False,False,False
C=CC(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,434.5870000000003,4.084000000000003,1,7,88.33,0.5442759333657011,2.9324803061366094,O=C(Nc1ncc(SCc2ncco2)s1)C1CCNCC1,False,False,True,True,False,False,False,False,True,False,False
CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)c1,407.47700000000015,1.8391999999999997,4,6,147.03999999999996,0.49008589751491033,2.4400496541457137,c1ccc(Nc2cc(-c3ccccc3)n[nH]2)cc1,False,True,False,False,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)[nH]n2)cc1,469.54800000000006,3.2685000000000013,4,6,147.03999999999996,0.326569434673191,2.2767125454390484,O=S(=O)(Nc1cccc(-c2cc(Nc3ccccc3)n[nH]2)c1)c1ccccc1,False,True,False,False,False,False,False,True,False,False,False
N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1,503.0530000000002,4.7024000000000035,3,8,114.41,0.34970647293989743,2.900212057543868,O=S(=O)(c1ccc(Nc2cc(NC3CCCCC3)nc3ccnn23)cc1)c1cccs1,False,True,False,False,False,True,False,True,False,False,False
CC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,445.40800000000013,4.269670000000003,3,7,98.96000000000001,0.45381834610656996,3.6836698735956013,c1ccc(Nc2ncccn2)cc1,True,True,False,False,False,False,True,True,False,False,False
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)n2)n1C(C)C,451.5500000000003,3.9361200000000025,2,6,87.97,0.5903806174715605,2.6825135019738013,O=C(NC1CCNCC1)c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,True,True,True,False,False,True,True,False,False
C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,445.46300000000014,3.736900000000002,2,7,101.41000000000001,0.5971275435976907,3.413318257503704,c1ccc(Nc2ncccn2)cc1,True,True,False,False,True,False,False,True,False,False,False
C=CC(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,553.7100000000002,5.336300000000005,2,8,117.43,0.2857207737844555,3.340440331839252,O=C(Nc1ncc(SCc2ncco2)s1)C1CCCN(C(=O)c2ccccc2)C1,False,False,True,True,False,False,False,True,True,False,False
Cc1ncc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)n1C,344.4000000000001,1.57652,2,6,115.78999999999999,0.7420988666446705,2.4064516329222805,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
Fc1ccccc1-c1cc(NCc2cccnc2)n2ncc(Br)c2n1,398.23900000000003,4.305000000000002,1,4,55.11,0.5569750099011301,2.3695534490322814,c1ccc(-c2cc(NCc3cccnc3)n3nccc3n2)cc1,False,True,False,False,True,False,True,True,False,False,False
CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,500.4190000000001,4.167200000000003,3,8,125.8,0.49335639736096787,3.900636084520623,c1ccc(Nc2ncccn2)cc1,True,True,True,True,False,False,True,True,False,False,False
O=C(N[C@H](CO)c1ccc(Cl)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,466.36900000000037,3.175600000000002,3,6,99.61000000000001,0.626309852011019,3.205784475472491,O=C(NCc1ccccc1)N1CCc2cnc(NC3CCOCC3)nc2C1,True,True,True,True,False,True,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(I)cc32)cc1,442.23800000000006,1.7069,3,5,113.65,0.4962457864938375,2.5888722248969103,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
Cl.N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)n5)cc24)CCCCC3)C1,479.0280000000005,4.268400000000003,2,6,97.02999999999999,0.543371762848329,3.234613901645309,O=C(Nc1nccc(-c2ccc3nc4c(c(N5CCCC5)c3c2)CCCCC4)n1)C1CC1,False,True,True,True,False,True,False,True,False,False,False
CN(C)C/C=C/C(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,491.68300000000033,4.015800000000003,1,8,91.57000000000001,0.44048541633810606,3.065608436702468,O=C(Nc1ncc(SCc2ncco2)s1)C1CCNCC1,False,False,True,True,False,False,False,False,True,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,453.4840000000002,0.7979000000000005,5,7,171.43,0.3310765003776643,2.8534763662336378,O=C1Nc2ccc(C(=O)NCCc3c[nH]cn3)cc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,310.33200000000005,2.9103000000000003,4,3,82.94,0.5977563145802608,3.039200612134673,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23,False,True,True,True,True,False,False,True,False,False,False
NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,359.36300000000017,0.8676999999999999,3,5,131.35,0.5406502011986172,2.9750725548579613,O=C1Nc2ccccc2/C1=C/c1[nH]cc2c1CCOC2=O,False,True,True,True,False,False,False,True,False,False,False
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,486.3920000000001,3.7771000000000026,3,8,125.8,0.5401119766796807,3.7491014431067793,c1ccc(Nc2ncccn2)cc1,True,True,True,True,False,False,True,True,False,False,False
O=C(NC1CCCCC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,348.35300000000007,3.002700000000001,3,3,86.88,0.7937123102429329,2.5471151581701417,O=C(Nc1c[nH]nc1C(=O)NC1CCCCC1)c1ccccc1,False,False,True,True,True,False,False,True,False,False,False
O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,529.5880000000004,5.2816000000000045,1,6,71.76000000000002,0.33631040466497225,2.7964550323263833,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,False,False,True,True,True,False,False,True,True,False,False
COc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,346.36800000000005,1.1108999999999998,3,6,122.88,0.7157558395277016,2.395056454965909,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
COC[C@@H](C)Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,405.3980000000001,3.0562000000000014,1,7,90.41000000000001,0.7571002044951155,2.9727561138954197,c1ccc(Nc2ncccn2)cc1,False,True,False,False,True,False,False,True,False,False,False
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,424.4860000000001,2.4596,2,7,110.50999999999999,0.4181030619162037,2.464296313905299,c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,False,True,False,False,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccc(O)cc4)c32)cc1,436.4930000000002,2.5931000000000006,4,6,133.88,0.44081363418432884,2.558209472833166,O=C1Nc2cccc(CCc3ccccc3)c2/C1=N/Nc1ccccc1,True,True,True,True,False,False,False,True,False,False,False
CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(Cl)c(Cl)c1,438.35900000000015,3.7951000000000024,3,5,90.38000000000001,0.638613158336899,3.3911541801928955,O=C(NCc1ccccc1)N1CCc2cncnc2C1,True,True,True,True,False,True,False,True,False,False,False
C[C@@H](Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F)C(C)(C)O,419.42500000000007,3.180700000000002,2,7,101.41,0.7415142242771937,3.1483671644385716,c1ccc(Nc2ncccn2)cc1,True,True,False,False,True,False,False,True,False,False,False
NC(=O)c1nn(CC2CCNCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,403.49,2.2807999999999993,3,6,110.75,0.6027560879625532,2.7557770047661627,c1ccc(Nc2ncc3c(n2)-c2c(cnn2CC2CCNCC2)CC3)cc1,False,True,True,True,False,False,False,True,True,False,False
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,568.7690000000001,5.103800000000005,2,9,103.60000000000001,0.25714311471545326,3.5473423014701764,O=C(c1ccccc1)N1CC[C@@H](Nc2ncc(SCc3ncco3)s2)C1,False,True,True,True,False,False,False,True,False,False,False
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F,441.37800000000004,3.3834000000000017,2,7,101.41000000000001,0.635480721208672,3.4835303151690304,c1ccc(Nc2ncccn2)cc1,True,True,False,False,True,False,False,True,False,False,False
NCCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,311.31600000000003,2.8772,3,3,80.14,0.6928572129498723,2.9669614512955125,O=C1Nc2cccc3ccc(-c4ccc[nH]4)c1c23,False,True,True,True,True,False,False,True,False,False,False
N[C@H](CNc1ncc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,428.4830000000001,5.359000000000003,2,5,63.83,0.43404816023913806,3.0149733469491427,c1ccc(CCCNc2ncc(-c3ccc4cnccc4c3)s2)cc1,False,True,False,False,True,False,False,True,False,False,False
NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1,348.359,2.3124000000000002,4,5,121.1,0.5763832050082328,2.4445967534733697,c1ccc(Nc2cc(-c3ccccc3)n[nH]2)cc1,True,True,False,False,True,False,False,True,False,False,False
Cc1ccc2c(c1Cl)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,364.81400000000014,2.0641199999999995,3,5,113.64999999999998,0.7230480158554613,2.5924062305634443,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,False,True,True,True,False,True,False,True,False,False,False
O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)ccc12)C1CC1,294.31400000000014,2.6790000000000003,3,4,90.9,0.6923200521171139,2.301683796747197,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,True,False,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]ncc4c32)cc1,356.3670000000001,0.9785999999999999,4,6,142.32999999999998,0.5174120794874837,2.7339114745298385,O=C1Nc2ccc3[nH]ncc3c2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,408.43900000000014,2.8946000000000014,3,6,122.88000000000001,0.5603376011368469,2.41557279918573,O=C1Nc2cccc(Oc3ccccc3)c2/C1=N/Nc1ccccc1,False,True,True,True,False,False,False,True,False,False,False
COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN4CCN(C(=N)N)CC4)cccc2-3)cc1,459.5100000000002,1.7462699999999998,4,6,140.42999999999998,0.2631935616938283,2.600080220099464,O=C(CN1CCNCC1)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccccc1,False,True,True,True,False,False,False,True,False,True,False
C[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(F)c1,433.9150000000002,3.688900000000003,2,5,79.38000000000001,0.7683215924887469,3.122520931922309,O=C(NCc1ccccc1)N1CCc2cnc(NC3CCOCC3)nc2C1,False,True,True,True,True,True,False,True,False,False,False
Cc1c(C(=O)NCCc2ccc(N3CCCC3C)cc2)[nH]c2ccc(Cl)cc12,395.934,5.090920000000004,2,2,48.13,0.6315958332913318,2.704930615582022,O=C(NCCc1ccc(N2CCCC2)cc1)c1cc2ccccc2[nH]1,False,False,True,True,False,True,False,True,False,False,False
O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(CS(=O)(=O)NCCO)cc1,430.5110000000002,2.1131,4,7,120.42,0.42628161566529277,2.856629518370159,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1,True,True,True,True,False,False,False,True,False,False,False
CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(F)c(F)c1,405.4490000000001,2.7665000000000015,3,5,90.38000000000001,0.6876408524696421,3.408207171645887,O=C(NCc1ccccc1)N1CCc2cncnc2C1,True,True,True,True,True,False,False,True,False,False,False
