mol_id,chembl_id,exp_ic50_nM,exp_pIC50,pred_IC50_uM,pred_pIC50,p_bind
mol_0895,CHEMBL4855785,146.85,6.83,0.05587930987052116,7.252748966217041,0.4581398665904999
mol_0896,CHEMBL522464,149.0,6.83,0.03674610368066483,7.434788703918457,0.6704527139663696
mol_0897,CHEMBL4461579,147.0,6.83,0.003436260520209533,8.463913917541504,0.6206709146499634
mol_0898,CHEMBL5775992,151.0,6.82,0.0037485640585609684,8.426135063171387,0.740397572517395
mol_0899,CHEMBL1933343,150.0,6.82,0.06579479351694854,7.1818084716796875,0.817089855670929
mol_0900,CHEMBL73189,150.0,6.82,0.11010430848612633,6.958195686340332,0.7967236042022705
mol_0901,CHEMBL3960677,150.0,6.82,0.012926351000346687,7.888524055480957,0.6725544929504395
mol_0902,CHEMBL4864688,155.0,6.81,0.00999023294549858,8.0004243850708,0.5992292165756226
mol_0903,CHEMBL1642655,154.88,6.81,0.7361321017279435,6.133044242858887,0.1820971965789795
mol_0904,CHEMBL5537078,156.4,6.81,0.043267405172544945,7.363839149475098,0.8594337105751038
mol_0905,CHEMBL5859057,154.0,6.81,0.004641368000490626,8.333353996276855,0.654969334602356
mol_0906,CHEMBL2011940,155.0,6.81,0.024905133369487006,7.603711128234863,0.7317197918891907
mol_0907,CHEMBL6012656,154.0,6.81,0.0030407100260349366,8.517024993896484,0.7430214881896973
mol_0908,CHEMBL1809117,158.49,6.8,3.334419733409323,5.476979732513428,0.1987692415714264
mol_0909,CHEMBL364172,160.0,6.8,0.002134225586030791,8.670759677886963,0.8489656448364258
mol_0910,CHEMBL3979266,160.0,6.8,0.00951089564320694,8.021778583526611,0.395392507314682
mol_0911,CHEMBL523923,160.0,6.8,0.14975840197714524,6.82460880279541,0.48070812225341797
mol_0912,CHEMBL3655769,160.0,6.8,0.01391336377907956,7.856567859649658,0.9372584819793701
mol_0913,CHEMBL565160,160.0,6.8,0.08794410118224182,7.055793285369873,0.7622605562210083
mol_0914,CHEMBL3967588,160.0,6.8,0.014833142781141173,7.828766822814941,0.42255640029907227
mol_0915,CHEMBL2348158,160.0,6.8,0.08993148842088765,7.046088218688965,0.673580527305603
mol_0916,CHEMBL5432928,160.0,6.8,0.02877301212173873,7.541014671325684,0.6330958604812622
mol_0917,CHEMBL458421,160.0,6.8,0.008257483334173905,8.083152294158936,0.6724231839179993
mol_0918,CHEMBL505474,158.0,6.8,0.024866607039748433,7.60438346862793,0.8215857148170471
mol_0919,CHEMBL2348161,160.0,6.8,0.1073214121338346,6.969313621520996,0.5668373703956604
mol_0920,CHEMBL5285495,160.0,6.8,0.7746662194891256,6.110885381698608,0.5589506030082703
mol_0922,CHEMBL4761637,162.0,6.79,0.005302953540632949,8.275482177734375,0.7128788232803345
mol_0923,CHEMBL4876497,163.95,6.79,0.013850582806977374,7.858531951904297,0.5272136926651001
mol_0924,CHEMBL4463716,167.0,6.78,0.0028062281588926504,8.55187702178955,0.6909216046333313
mol_0925,CHEMBL3673434,168.0,6.78,0.04531110990786042,7.343795299530029,0.6547204256057739
mol_0926,CHEMBL319831,166.0,6.78,0.04162161829872124,7.380681037902832,0.9159481525421143
mol_0927,CHEMBL324186,164.82,6.78,3.001690913846812,5.522634029388428,0.5996679067611694
mol_0928,CHEMBL495754,168.0,6.78,0.2207894944197174,6.656021595001221,0.7730858325958252
mol_0929,CHEMBL5557384,166.8,6.78,0.0042757560269794425,8.368987083435059,0.745278000831604
mol_0930,CHEMBL5591731,167.0,6.78,0.001024878940633638,8.989327430725098,0.9549335241317749
mol_0931,CHEMBL3959283,170.0,6.77,0.0081691092035911,8.087825298309326,0.5795038342475891
mol_0932,CHEMBL8817,170.0,6.77,0.07275069535147134,7.138162851333618,0.6799321174621582
mol_0933,CHEMBL3642652,170.0,6.77,0.03624673990129329,7.440731048583984,0.8357505798339844
mol_0934,CHEMBL189657,169.0,6.77,6.9578460973436265,5.157525181770325,0.1746520698070526
mol_0935,CHEMBL404747,170.0,6.77,0.022517094974017635,7.647487640380859,0.8638087511062622
mol_0936,CHEMBL192126,169.82,6.77,0.47740046457227625,6.321117162704468,0.6545853018760681
mol_0937,CHEMBL4742169,168.9,6.77,0.017035137899518913,7.7686543464660645,0.6707180738449097
mol_0938,CHEMBL428690,170.0,6.77,0.08387630639646826,7.076360702514648,0.6837418079376221
mol_0939,CHEMBL5542666,173.4,6.76,0.013000534849135187,7.886038780212402,0.8380249738693237
mol_0940,CHEMBL5556871,174.7,6.76,0.014263412494363041,7.845776557922363,0.8985415697097778
mol_0941,CHEMBL5763252,174.0,6.76,0.001606753691934231,8.794050693511963,0.7024256587028503
mol_0942,CHEMBL4776271,174.0,6.76,0.012399598729005097,7.90659236907959,0.8438855409622192
mol_0943,CHEMBL193643,180.0,6.75,0.03610383130858396,7.442446708679199,0.8376427292823792
mol_0944,CHEMBL254269,180.0,6.75,0.015122832451634295,7.820366859436035,0.5571951270103455
mol_0945,CHEMBL3981911,180.0,6.75,0.021003716251493672,7.677703857421875,0.6210523247718811
mol_0946,CHEMBL233149,180.0,6.75,0.04962005636499969,7.304342746734619,0.5873205661773682
mol_0947,CHEMBL3905910,180.0,6.75,0.1175604500545516,6.929738759994507,0.2813691198825836
mol_0948,CHEMBL3897217,180.0,6.75,0.026299941154304014,7.580045223236084,0.6160281896591187
mol_0949,CHEMBL559301,180.0,6.75,0.09169554217382896,7.037651777267456,0.37248578667640686
mol_0950,CHEMBL5558477,175.7,6.75,0.01430142442185211,7.844620704650879,0.802177906036377
mol_0951,CHEMBL3905335,180.0,6.75,0.022854643788722043,7.641025543212891,0.5731473565101624
mol_0952,CHEMBL1081831,185.0,6.73,0.2301103178853879,6.638063907623291,0.2864093780517578
mol_0953,CHEMBL4793573,185.0,6.73,0.010886902537654728,7.963095664978027,0.8703070878982544
mol_0954,CHEMBL3972676,187.0,6.73,0.009898126882511673,8.004446983337402,0.599807858467102
mol_0955,CHEMBL2011934,187.0,6.73,0.01709241168934455,7.7671966552734375,0.6468445658683777
mol_0956,CHEMBL5512555,187.6,6.73,0.05217924917796901,7.282502174377441,0.8067901134490967
mol_0957,CHEMBL1823630,190.0,6.72,0.08172599022013399,7.087639808654785,0.13119640946388245
mol_0958,CHEMBL5411187,188.71,6.72,0.22938559378871837,6.639433860778809,0.08646734803915024
mol_0959,CHEMBL292864,190.0,6.72,0.08676231415794318,7.061668872833252,0.6112424731254578
mol_0960,CHEMBL4161364,190.0,6.72,7.0948362002624314,5.149057626724243,0.4508563280105591
mol_0961,CHEMBL5284748,190.0,6.72,0.009745087517118929,8.011214256286621,0.8031160831451416
mol_0962,CHEMBL392775,190.0,6.72,0.04680300961839449,7.329726219177246,0.4097108244895935
mol_0963,CHEMBL5415967,193.21,6.71,0.05207628505507098,7.283360004425049,0.687224268913269
mol_0964,CHEMBL5759958,193.0,6.71,0.004856753413405596,8.313653945922852,0.7524742484092712
mol_0965,CHEMBL419720,200.0,6.7,0.04999657764256003,7.301059722900391,0.6307033896446228
mol_0966,CHEMBL1080892,198.0,6.7,0.013045447017557898,7.884541034698486,0.5265423655509949
mol_0967,CHEMBL84436,200.0,6.7,1.1018593942823012,5.957873821258545,0.8110307455062866
mol_0968,CHEMBL402910,200.0,6.7,0.4627179458437479,6.334683656692505,0.8484668135643005
mol_0969,CHEMBL1630118,200.0,6.7,0.4097813284054687,6.387447834014893,0.07946556061506271
mol_0970,CHEMBL510566,200.0,6.7,0.0028705895269392446,8.542028903961182,0.923803448677063
mol_0971,CHEMBL1922123,200.0,6.7,0.04515575976222071,7.345286846160889,0.9395923614501953
mol_0972,CHEMBL3895782,202.0,6.7,0.021536077195991273,7.666833400726318,0.5955374240875244
mol_0973,CHEMBL3937866,200.0,6.7,0.016565622626136714,7.780792236328125,0.41720062494277954
mol_0974,CHEMBL2035046,200.0,6.7,0.008647158827114714,8.063126564025879,0.914356529712677
mol_0975,CHEMBL430703,199.99,6.7,4.6166571289786305,5.335672378540039,0.5896812677383423
mol_0976,CHEMBL1800459,200.0,6.7,14.659719317982525,4.833874344825745,0.10457295924425125
mol_0977,CHEMBL1809113,199.53,6.7,0.3879735326177663,6.411197900772095,0.14840836822986603
mol_0978,CHEMBL312018,204.0,6.69,1.1278475105548211,5.947749614715576,0.6278990507125854
mol_0979,CHEMBL3943554,204.0,6.69,0.009642369910098657,8.01581621170044,0.46676141023635864
mol_0980,CHEMBL3942483,203.0,6.69,0.025191646953298247,7.598743438720703,0.672128438949585
mol_0981,CHEMBL72461,210.0,6.68,0.04866313338673935,7.31279993057251,0.899971604347229
mol_0982,CHEMBL5555560,206.7,6.68,0.023919034681971204,7.621256351470947,0.7884597778320312
mol_0983,CHEMBL5774696,207.0,6.68,0.0024298373407830504,8.614422798156738,0.6439846158027649
mol_0984,CHEMBL6038282,212.0,6.67,0.005295087467287353,8.276126861572266,0.7694347500801086
mol_0985,CHEMBL5555057,214.4,6.67,0.03433854271916541,7.4642181396484375,0.9108480215072632
mol_0986,CHEMBL365046,214.0,6.67,0.07223909188373964,7.141227722167969,0.5803817510604858
mol_0987,CHEMBL6014795,212.0,6.67,0.02325794967090675,7.633428573608398,0.767677366733551
mol_0988,CHEMBL5419652,220.0,6.66,0.6724220772725314,6.17235803604126,0.19765302538871765
mol_0989,CHEMBL3917892,220.0,6.66,0.02141659704123386,7.669249534606934,0.6345848441123962
mol_0990,CHEMBL563366,220.0,6.66,0.2510453260116424,6.600247859954834,0.7884597778320312
mol_0991,CHEMBL418203,220.0,6.66,0.08003070722548634,7.09674334526062,0.6804929971694946
mol_0992,CHEMBL102636,220.0,6.66,0.48730234360814495,6.312201499938965,0.7031891345977783
mol_0993,CHEMBL482211,220.0,6.66,0.11060793576083199,6.956213712692261,0.8388823866844177
mol_0994,CHEMBL4077967,220.0,6.66,0.45059827028726585,6.346210479736328,0.26166266202926636
mol_0995,CHEMBL3962241,220.0,6.66,0.02620482200606857,7.581618785858154,0.6709111928939819
mol_0996,CHEMBL3944304,220.0,6.66,0.00611077222580718,8.213903903961182,0.6257219910621643
mol_0997,CHEMBL1922120,220.0,6.66,0.0493176870930917,7.306997299194336,0.9043562412261963
mol_0998,CHEMBL3953160,220.0,6.66,0.009649857767320367,8.01547908782959,0.5304206013679504
mol_0999,CHEMBL112442,223.87,6.65,0.9733287550122283,6.011740446090698,0.7779209613800049
mol_1000,CHEMBL2035049,230.0,6.64,0.011160342347308066,7.952322483062744,0.6245840787887573
mol_1001,CHEMBL365847,230.0,6.64,0.2139422290702527,6.669703483581543,0.4272926449775696
mol_1002,CHEMBL3912866,230.0,6.64,0.01216521319338243,7.914880275726318,0.5712748765945435
mol_1003,CHEMBL251796,230.0,6.64,0.008998739320106907,8.045818328857422,0.5902572870254517
mol_1004,CHEMBL516003,230.0,6.64,0.014816767939425912,7.829246520996094,0.621525764465332
mol_1005,CHEMBL519715,230.0,6.64,0.1898358574352362,6.721621751785278,0.7516723275184631
mol_1006,CHEMBL496162,230.0,6.64,0.0403033325159935,7.394659042358398,0.6470258831977844
mol_1007,CHEMBL4756595,231.0,6.64,0.04478057525623612,7.348910331726074,0.6885280609130859
mol_1008,CHEMBL5175160,230.0,6.64,0.001370265049815871,8.863195419311523,0.914870023727417
mol_1009,CHEMBL524629,229.0,6.64,0.09922963582233499,7.003358602523804,0.7520493268966675
mol_1010,CHEMBL5202522,233.0,6.63,2.611264143502147,5.583149194717407,0.7733004093170166
mol_1011,CHEMBL6141840,235.5,6.63,0.05266080845056591,7.278512477874756,0.7543307542800903
mol_1012,CHEMBL4449998,232.0,6.63,0.0026002564020347033,8.584983825683594,0.7607998847961426
mol_1013,CHEMBL3822583,232.0,6.63,0.01150388208106413,7.939155578613281,0.7737365961074829
mol_1014,CHEMBL477038,237.0,6.62,0.01199549339657526,7.9209818840026855,0.7627531290054321
mol_1015,CHEMBL3960348,240.0,6.62,0.01760167388488279,7.754446029663086,0.6267482042312622
mol_1016,CHEMBL5407116,239.7,6.62,0.5071292451225581,6.294881343841553,0.1677832156419754
mol_1017,CHEMBL5170195,240.0,6.62,0.015773616933945377,7.802068710327148,0.7570219039916992
mol_1018,CHEMBL225519,240.0,6.62,21.46029628264573,4.6683642864227295,0.24509581923484802
mol_1019,CHEMBL482368,247.0,6.61,0.5854221733993625,6.232530832290649,0.35124149918556213
mol_1020,CHEMBL560839,248.0,6.61,0.06112912890354781,7.213751792907715,0.7026067972183228
mol_1021,CHEMBL210581,247.0,6.61,0.005981921186740755,8.223159313201904,0.8791120648384094
mol_1022,CHEMBL5828906,249.0,6.6,0.0054230889871221275,8.265753269195557,0.5936028957366943
mol_1023,CHEMBL3949630,250.0,6.6,0.007108399563143424,8.148228168487549,0.5820862650871277
mol_1024,CHEMBL1800460,250.0,6.6,55.687512417470984,4.254242181777954,0.1245025098323822
mol_1025,CHEMBL1809110,251.19,6.6,0.12883029904984977,6.889981985092163,0.4360015094280243
mol_1026,CHEMBL556214,250.0,6.6,7.546923487825501,5.122230052947998,0.1348554641008377
mol_1027,CHEMBL4752238,251.0,6.6,0.012939926241857148,7.888068199157715,0.7211713790893555
mol_1028,CHEMBL206659,250.0,6.6,0.06478277411156601,7.188540458679199,0.8282536268234253
mol_1029,CHEMBL232749,250.0,6.6,0.0984962929792992,7.006580114364624,0.3944019675254822
mol_1030,CHEMBL417228,250.0,6.6,0.20983927538235037,6.678113222122192,0.5575326085090637
mol_1031,CHEMBL5406341,250.0,6.6,0.03081609735506301,7.5112223625183105,0.5129058361053467
mol_1032,CHEMBL3823301,254.0,6.59,0.014872934312627852,7.827603340148926,0.7980668544769287
mol_1033,CHEMBL3986852,265.0,6.58,0.02524802442885643,7.597772598266602,0.47985097765922546
mol_1034,CHEMBL5940888,264.0,6.58,0.006099611326058014,8.21469783782959,0.8440824747085571
mol_1035,CHEMBL382607,260.0,6.58,0.011371483544316077,7.944182872772217,0.7319302558898926
mol_1036,CHEMBL4756935,264.0,6.58,0.01300464642353827,7.88590145111084,0.7677600383758545
mol_1037,CHEMBL210765,266.0,6.58,0.014034571386795827,7.8528008460998535,0.8495246171951294
mol_1038,CHEMBL5573043,263.0,6.58,0.0001654820733786956,9.781249046325684,0.9752323031425476
mol_1039,CHEMBL6144286,266.9,6.57,0.032421796690175225,7.489162921905518,0.791474461555481
mol_1040,CHEMBL212049,270.0,6.57,0.31452446914367854,6.502345561981201,0.5181584358215332
mol_1041,CHEMBL5281785,269.0,6.57,0.028633872882800844,7.54311990737915,0.7175379991531372
mol_1042,CHEMBL57446,270.0,6.57,2.8812702678806477,5.54041600227356,0.3321511745452881
mol_1043,CHEMBL380331,270.0,6.57,0.05871985842941369,7.231215000152588,0.8021138906478882
mol_1044,CHEMBL2035052,270.0,6.57,0.0023235412084585375,8.633849620819092,0.7692337036132812
mol_1045,CHEMBL5807535,267.0,6.57,0.01749145692716926,7.757174015045166,0.7964504361152649
mol_1046,CHEMBL3978185,270.0,6.57,0.04095568784487843,7.387685775756836,0.817888617515564
mol_1047,CHEMBL1082016,276.0,6.56,0.47125391017352053,6.32674503326416,0.22120419144630432
mol_1049,CHEMBL5832188,281.0,6.55,0.004427335999905168,8.353857517242432,0.6647379994392395
mol_1050,CHEMBL1688215,280.0,6.55,3.3134368069247278,5.479721307754517,0.4023112654685974
mol_1051,CHEMBL3923419,290.0,6.54,0.012670665199598523,7.897200584411621,0.3704472780227661
mol_1052,CHEMBL1081853,285.0,6.54,0.5793870428492279,6.2370312213897705,0.1506834477186203
mol_1053,CHEMBL4752989,286.0,6.54,0.003723480447156665,8.429050922393799,0.8742957711219788
mol_1054,CHEMBL324942,289.73,6.54,1.0868348815795676,5.963836431503296,0.6971209049224854
mol_1055,CHEMBL5398705,285.5,6.54,0.5998360197176822,6.221967458724976,0.09514084458351135
mol_1056,CHEMBL3955818,291.0,6.54,0.03851677948654751,7.4143500328063965,0.5910643339157104
mol_1057,CHEMBL3890286,288.0,6.54,0.03317151481813171,7.47923469543457,0.7534165382385254
mol_1058,CHEMBL3655775,290.0,6.54,0.26077887161379393,6.583727598190308,0.8359769582748413
mol_1059,CHEMBL458548,295.0,6.53,0.007986405908312025,8.097648620605469,0.910740077495575
mol_1060,CHEMBL5765752,294.0,6.53,0.003677161100141474,8.434487342834473,0.7904942631721497
mol_1061,CHEMBL5883845,294.0,6.53,0.0034738843280344993,8.459184646606445,0.7582184076309204
mol_1062,CHEMBL84347,294.0,6.53,0.4829856323430768,6.316065788269043,0.5688344836235046
mol_1063,CHEMBL5423185,300.0,6.52,0.0630679191486499,7.200191497802734,0.3375750780105591
mol_1064,CHEMBL419534,300.0,6.52,0.00704764335598491,8.15195608139038,0.8308124542236328
mol_1065,CHEMBL1800462,300.0,6.52,17.993390514142085,4.744886994361877,0.07007361203432083
mol_1066,CHEMBL293113,300.0,6.52,0.1296577414978102,6.887201547622681,0.5427014231681824
mol_1067,CHEMBL5417371,301.0,6.52,1.0283100056317869,5.987875938415527,0.08317658305168152
mol_1068,CHEMBL5935906,301.0,6.52,0.005657499336827667,8.24737548828125,0.6907285451889038
mol_1069,CHEMBL5932825,304.0,6.52,0.009539519932252051,8.02047348022461,0.7028992176055908
mol_1070,CHEMBL5269468,300.0,6.52,1.4225298553613845,5.846938610076904,0.6130366325378418
mol_1072,CHEMBL5424372,307.77,6.51,0.7289945880642131,6.137275695800781,0.14969569444656372
mol_1073,CHEMBL5867735,306.0,6.51,0.012747187987678155,7.894585609436035,0.662781834602356
mol_1074,CHEMBL2348154,310.0,6.51,0.11621248312778283,6.934747219085693,0.44936513900756836
mol_1075,CHEMBL5409788,305.17,6.51,0.06582463537294496,7.18161153793335,0.07925550639629364
mol_1076,CHEMBL4797409,312.0,6.51,0.03665571965383756,7.435858249664307,0.7761987447738647
mol_1077,CHEMBL272414,310.0,6.51,0.059972505675255805,7.222047805786133,0.7523919343948364
mol_1078,CHEMBL2348164,310.0,6.51,0.13958057455857364,6.855175018310547,0.6537771224975586
mol_1079,CHEMBL5839538,314.0,6.5,0.006749843878581189,8.170706272125244,0.6947125792503357
mol_1080,CHEMBL5532122,316.9,6.5,0.010156295419687074,7.993264675140381,0.8804024457931519
mol_1081,CHEMBL5177986,316.0,6.5,0.000657298096937768,9.18223762512207,0.9640737771987915
mol_1082,CHEMBL1169805,319.0,6.5,0.25318673732364366,6.596559047698975,0.5591704249382019
mol_1083,CHEMBL5757792,314.0,6.5,0.005627934635922039,8.249650955200195,0.6249423623085022
mol_1084,CHEMBL3421981,314.0,6.5,0.481906886942726,6.317036867141724,0.41646480560302734
mol_1085,CHEMBL2035047,320.0,6.5,0.01373919816765004,7.862038612365723,0.8971375823020935
mol_1086,CHEMBL5872006,317.0,6.5,0.004791730687145596,8.319507598876953,0.5965661406517029
mol_1087,CHEMBL5557963,316.3,6.5,0.031786768562271486,7.497753620147705,0.8205840587615967
mol_1088,CHEMBL4649135,321.0,6.49,0.010023810074212075,7.998967170715332,0.9359489679336548
mol_1089,CHEMBL1076581,323.0,6.49,0.0007989054506676331,9.097504615783691,0.8653790950775146
mol_1090,CHEMBL189607,324.0,6.49,0.05914243800790007,7.228100776672363,0.580060601234436
mol_1091,CHEMBL6161225,333.9,6.48,0.041843159488662775,7.37837553024292,0.6814518570899963
mol_1092,CHEMBL561179,330.0,6.48,2.013982491769908,5.695944309234619,0.14172595739364624
mol_1093,CHEMBL5950277,334.0,6.48,0.0026794270346679654,8.571958065032959,0.7770168781280518
mol_1094,CHEMBL3949057,330.0,6.48,0.03149917083646647,7.5017008781433105,0.7463167905807495
mol_1095,CHEMBL2035182,330.0,6.48,0.07457518794308919,7.127405643463135,0.7505481243133545
mol_1096,CHEMBL4788401,334.0,6.48,0.008697319294728017,8.060614585876465,0.8690483570098877
mol_1097,CHEMBL3932396,330.0,6.48,0.022629865288663478,7.645318031311035,0.5164610147476196
mol_1098,CHEMBL4777981,328.0,6.48,0.002490710227245752,8.603676795959473,0.7840023636817932
mol_1099,CHEMBL4115060,342.0,6.47,0.014910294887001711,7.826513767242432,0.5666407942771912
mol_1100,CHEMBL5418073,340.87,6.47,1.1816160652849892,5.927523612976074,0.13206452131271362
mol_1101,CHEMBL318522,341.0,6.47,2.4248895037565728,5.615308046340942,0.5955772995948792
mol_1102,CHEMBL445607,340.0,6.47,0.011962270680412286,7.922186374664307,0.7777529358863831
mol_1103,CHEMBL3972796,350.0,6.46,0.027178176457730886,7.565779685974121,0.7378575205802917
mol_1104,CHEMBL5198038,350.0,6.46,0.04729312498125714,7.325201988220215,0.8057036399841309
mol_1105,CHEMBL5774515,346.0,6.46,0.006138174171850078,8.211960792541504,0.712950587272644
mol_1106,CHEMBL1081119,348.0,6.46,0.18942121894487265,6.72257137298584,0.258074551820755
mol_1107,CHEMBL2011935,345.0,6.46,0.012535362626108666,7.901863098144531,0.7844276428222656
mol_1108,CHEMBL497306,350.0,6.46,0.028207220802859645,7.549639701843262,0.8226515650749207
mol_1109,CHEMBL5190046,350.0,6.46,0.001778552777736181,8.749933242797852,0.9306926727294922
mol_1110,CHEMBL5440832,344.53,6.46,0.06718191637469197,7.172747611999512,0.0793554037809372
mol_1111,CHEMBL203407,350.0,6.46,0.05633350251167376,7.249233245849609,0.8643639087677002
mol_1112,CHEMBL5555666,358.4,6.45,0.015127299651016012,7.8202385902404785,0.8707419633865356
mol_1113,CHEMBL4445727,358.0,6.45,0.009963811062842798,8.001574516296387,0.6922644972801208
mol_1114,CHEMBL5531956,351.4,6.45,0.006222055324679496,8.206066131591797,0.8941769599914551
mol_1115,CHEMBL1800458,360.0,6.44,11.240346528001885,4.949220299720764,0.09987188875675201
mol_1116,CHEMBL5950426,364.0,6.44,0.006054778962710377,8.217901706695557,0.6843002438545227
mol_1117,CHEMBL405042,360.0,6.44,0.1229715506228114,6.910195350646973,0.7588710784912109
mol_1118,CHEMBL3823522,361.0,6.44,0.0466552466579096,7.331099510192871,0.561223566532135
mol_1119,CHEMBL1823663,360.0,6.44,0.460116980764299,6.33713173866272,0.05566041171550751
mol_1120,CHEMBL5981421,368.0,6.43,0.007878470922742525,8.10355806350708,0.6305471658706665
mol_1121,CHEMBL5207533,375.0,6.43,0.010119174215197946,7.994854927062988,0.8058414459228516
mol_1122,CHEMBL503917,370.0,6.43,496.0954269532245,3.3044347763061523,0.4019377827644348
mol_1123,CHEMBL4062453,370.0,6.43,0.0006062781662947535,9.217328071594238,0.5556018352508545
mol_1124,CHEMBL2011928,370.0,6.43,0.006123318194218317,8.213013172149658,0.792454183101654
mol_1125,CHEMBL5421048,370.0,6.43,0.6141575170390206,6.21172022819519,0.20748871564865112
mol_1126,CHEMBL3913590,367.0,6.43,0.02425961367510583,7.615116119384766,0.5782660841941833
mol_1127,CHEMBL5754925,371.0,6.43,0.003981652223303455,8.39993667602539,0.665765643119812
mol_1128,CHEMBL3934257,380.0,6.42,0.019503154718387105,7.709895133972168,0.5981006026268005
mol_1129,CHEMBL82603,376.0,6.42,0.9397512762605192,6.026987075805664,0.7057682871818542
mol_1130,CHEMBL3823007,392.0,6.41,0.05863127638618733,7.231870651245117,0.5829756259918213
mol_1131,CHEMBL2163607,390.0,6.41,0.9242309262098681,6.03421950340271,0.6281572580337524
mol_1132,CHEMBL6146765,393.6,6.41,0.03604176805785263,7.4431939125061035,0.7553682327270508
mol_1133,CHEMBL3822543,392.0,6.41,0.008178622238598247,8.08731985092163,0.7837324142456055
mol_1134,CHEMBL3648098,390.0,6.41,0.008428656631598606,8.074241638183594,0.783095121383667
mol_1135,CHEMBL1922211,390.0,6.41,0.15747089589296723,6.802799701690674,0.8761265277862549
mol_1136,CHEMBL5431456,396.35,6.4,0.28234379378487773,6.549221754074097,0.1413152813911438
mol_1137,CHEMBL485602,400.0,6.4,0.029905424361543635,7.524250030517578,0.8890647888183594
mol_1138,CHEMBL555229,400.0,6.4,4.912313632168055,5.308713912963867,0.32259854674339294
mol_1139,CHEMBL5527858,398.4,6.4,0.022197956690454122,7.653687000274658,0.8937884569168091
mol_1140,CHEMBL5569715,398.0,6.4,0.005834217664633584,8.234017372131348,0.9372504949569702
mol_1141,CHEMBL203571,400.0,6.4,0.05419118906475017,7.266071319580078,0.8790820837020874
mol_1142,CHEMBL3940387,400.0,6.4,0.0013481844016648504,8.870250701904297,0.8487465381622314
mol_1143,CHEMBL5517681,397.9,6.4,0.017909097149040383,7.746926307678223,0.8937305212020874
mol_1144,CHEMBL3109949,400.0,6.4,0.01222932097386288,7.91259765625,0.8888237476348877
mol_1145,CHEMBL1802728,400.0,6.4,0.024848866750158627,7.604693412780762,0.8540135025978088
mol_1146,CHEMBL5199065,396.0,6.4,0.7767635355144921,6.109711170196533,0.3032677173614502
mol_1147,CHEMBL3787112,410.0,6.39,0.20678582428019057,6.684479236602783,0.478793740272522
mol_1148,CHEMBL102241,407.0,6.39,0.08265388457968688,7.0827367305755615,0.7745575904846191
mol_1149,CHEMBL5512517,402.6,6.39,0.011421472322393671,7.942277908325195,0.9045283198356628
mol_1150,CHEMBL3921855,410.0,6.39,0.017723849125328726,7.751441955566406,0.7047731876373291
mol_1151,CHEMBL3976450,410.0,6.39,0.025186917644385992,7.598824977874756,0.708073079586029
mol_1152,CHEMBL569720,410.0,6.39,0.5243596775416914,6.280370712280273,0.3203917443752289
mol_1153,CHEMBL2035045,420.0,6.38,0.018194161322903562,7.740067958831787,0.8565362095832825
mol_1154,CHEMBL6044246,413.0,6.38,0.007903674673822771,8.102170944213867,0.666652500629425
mol_1155,CHEMBL5517691,412.15,6.38,0.06809139201205253,7.166907787322998,0.8532488346099854
mol_1156,CHEMBL248370,412.0,6.38,0.005562264739994922,8.254748344421387,0.9310702085494995
mol_1157,CHEMBL5436482,425.83,6.37,0.6673046190278475,6.175675868988037,0.12875306606292725
mol_1158,CHEMBL365209,428.0,6.37,0.05823536296471277,7.234813213348389,0.44876983761787415
mol_1159,CHEMBL3916775,430.0,6.37,0.014672831149164714,7.833486080169678,0.8059242963790894
mol_1160,CHEMBL1630108,440.0,6.36,0.03767436924711458,7.423954010009766,0.05795583128929138
mol_1161,CHEMBL5558295,433.6,6.36,0.08244180096021668,7.083852529525757,0.8525838851928711
mol_1162,CHEMBL141247,440.0,6.36,0.06847235432046408,7.164484739303589,0.7865520119667053
mol_1163,CHEMBL361196,440.0,6.36,11.980836950816624,4.921512842178345,0.18913590908050537
mol_1164,CHEMBL5518081,436.8,6.36,0.13031474911068935,6.885006427764893,0.7850987315177917
mol_1165,CHEMBL5439522,440.0,6.36,0.08664907469909973,7.062236070632935,0.36990201473236084
mol_1166,CHEMBL1630107,440.0,6.36,0.03512024192982803,7.454442501068115,0.12449423968791962
mol_1167,CHEMBL189937,439.0,6.36,0.007383127297379056,8.131759643554688,0.62031090259552
mol_1168,CHEMBL182419,450.0,6.35,14.296274973342905,4.8447771072387695,0.1334289312362671
mol_1169,CHEMBL1800463,450.0,6.35,3.8993285370154362,5.409010171890259,0.16986018419265747
mol_1170,CHEMBL2064628,450.0,6.35,0.1264391315041179,6.898118495941162,0.6682460308074951
mol_1171,CHEMBL5832698,444.0,6.35,0.005436932568293471,8.264646053314209,0.6618419885635376
mol_1172,CHEMBL1800453,450.0,6.35,8.19028406066659,5.086701035499573,0.10367338359355927
mol_1173,CHEMBL521871,450.0,6.35,0.012094335083369783,7.917418003082275,0.86255943775177
mol_1174,CHEMBL2158861,460.0,6.34,0.042102290655382804,7.375694274902344,0.6094434261322021
mol_1175,CHEMBL578201,460.0,6.34,0.08013199793207947,7.09619402885437,0.30087438225746155
mol_1176,CHEMBL5190590,460.0,6.34,0.0006695775681140917,9.174199104309082,0.9192125797271729
mol_1177,CHEMBL5203908,460.0,6.34,0.003934647705810382,8.405094146728516,0.8919875621795654
