"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5799961";"";"None";"534.66";"2";"5.28";"BDBM444624";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)CN(C)C)C5)ncc3F)cc2n1C(C)(C)C";"IC50";"'='";"50.3";"nM";"7.30";"";"907228";"UO_0000065";"13.65";"0.26";"2.02";"9.73";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"50.3"
"CHEMBL4448494";"";"None";"506.61";"1";"4.72";"BDBM444543";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"47.7";"nM";"7.32";"";"906988";"UO_0000065";"14.45";"0.27";"2.60";"9.76";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"47.7"
"CHEMBL5754925";"";"None";"534.62";"1";"3.83";"BDBM444554";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](O)CN(C)C)C5)ncc3F)cc2n1C1CC1";"IC50";"'='";"371.0";"nM";"6.43";"";"907018";"UO_0000065";"12.03";"0.23";"2.60";"6.75";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"371.0"
"CHEMBL81196";"";"None";"324.36";"0";"3.30";"7c";"NCCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"22.56";"0.42";"4.02";"8.82";"0";"CHEMBL658939";"In vitro inhibition of Cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136123";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"48.0"
"CHEMBL409731";"";"None";"373.39";"0";"1.53";"C46";"COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"23.24";"0.46";"7.15";"6.80";"1";"CHEMBL661124";"Evaluated for inhibition of human cyclin dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137075";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2.1"
"CHEMBL272833";"";"None";"356.37";"0";"0.98";"76";"NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]ncc4c32)cc1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"22.13";"0.43";"6.91";"5.54";"0";"CHEMBL661125";"Inhibitory activity against human cyclin-dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134300";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"13.0"
"CHEMBL1964247";"";"None";"400.49";"0";"2.95";"C52";"CN(C)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1";"IC50";"'='";"4.6";"nM";"8.34";"";"";"UO_0000065";"20.82";"0.42";"5.39";"9.12";"1";"CHEMBL661124";"Evaluated for inhibition of human cyclin dependent kinase 2 (CDK2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137075";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"4.6"
"CHEMBL1800462";"";"None";"386.46";"0";"-0.28";"21";"CN1CCN(c2cc(-c3cc(N4C[C@H](O)[C@@H](O)C4)ccc3O)nc(N)n2)CC1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"16.88";"0.32";"6.80";"5.34";"0";"CHEMBL1804256";"Inhibition of CDK2 in presence of 100 uM ATP";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799991";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"0.3"
"CHEMBL3925377";"";"None";"518.67";"1";"3.25";"BDBM253931";"CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1CC(C)(C)O";"IC50";"'='";"3970.0";"nM";"5.40";"";"441628";"UO_0000065";"10.41";"0.19";"2.15";"4.85";"0";"CHEMBL3889221";"Caliper Assay: Selected compounds disclosed herein were tested in CDK4/cyclinD1, CDK6/CycD3 CDK2/CycA and CDK2/cyclinE kinase assays by Nanosyn (Santa Clara, Calif.) to determine their inhibitory effect on these CDKs. The assays were performed using microfluidic kinase detection technology (Caliper Assay Platform). The compounds were tested in 12-point dose-response format in singlicate at Km for ATP. Phosphoacceptor substrate peptide concentration used was 1 μM for all assays and Staurosporine was used as the reference compound for all assays. Specifics of each assay are as described below:CDK2/CyclinA: Enzyme concentration: 0.2 nM; ATP concentration: 50 μM; Incubation time: 3 hr.CDK2/CyclinE: Enzyme concentration: 0.28 nM; ATP concentration: 100 μM; Incubation time: 1 hr.CDK4/CyclinD1: Enzyme concentration: 1 nM; ATP concentration: 200 μM; Incubation time: 10 hr.CDK6/CyclinD3: Enzyme concentration: 1 nM; ATP concentration: 300 μM; Incubation time: 3 hr.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886995";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"3970.0"
"CHEMBL3913590";"";"None";"502.62";"1";"3.14";"BDBM253943";"CC(C)N1CCN(C(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1";"IC50";"'='";"367.0";"nM";"6.43";"";"441640";"UO_0000065";"12.80";"0.24";"3.30";"5.94";"0";"CHEMBL3889221";"Caliper Assay: Selected compounds disclosed herein were tested in CDK4/cyclinD1, CDK6/CycD3 CDK2/CycA and CDK2/cyclinE kinase assays by Nanosyn (Santa Clara, Calif.) to determine their inhibitory effect on these CDKs. The assays were performed using microfluidic kinase detection technology (Caliper Assay Platform). The compounds were tested in 12-point dose-response format in singlicate at Km for ATP. Phosphoacceptor substrate peptide concentration used was 1 μM for all assays and Staurosporine was used as the reference compound for all assays. Specifics of each assay are as described below:CDK2/CyclinA: Enzyme concentration: 0.2 nM; ATP concentration: 50 μM; Incubation time: 3 hr.CDK2/CyclinE: Enzyme concentration: 0.28 nM; ATP concentration: 100 μM; Incubation time: 1 hr.CDK4/CyclinD1: Enzyme concentration: 1 nM; ATP concentration: 200 μM; Incubation time: 10 hr.CDK6/CyclinD3: Enzyme concentration: 1 nM; ATP concentration: 300 μM; Incubation time: 3 hr.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886995";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"367.0"
"CHEMBL3895782";"";"None";"514.63";"1";"3.28";"BDBM253946";"O=C1NCC2(CCCCC2)n2c1cc1cnc(Nc3ccc(C(=O)N4CCN(C5CCC5)CC4)cn3)nc12";"IC50";"'='";"202.0";"nM";"6.70";"";"441643";"UO_0000065";"13.01";"0.24";"3.41";"6.18";"0";"CHEMBL3889221";"Caliper Assay: Selected compounds disclosed herein were tested in CDK4/cyclinD1, CDK6/CycD3 CDK2/CycA and CDK2/cyclinE kinase assays by Nanosyn (Santa Clara, Calif.) to determine their inhibitory effect on these CDKs. The assays were performed using microfluidic kinase detection technology (Caliper Assay Platform). The compounds were tested in 12-point dose-response format in singlicate at Km for ATP. Phosphoacceptor substrate peptide concentration used was 1 μM for all assays and Staurosporine was used as the reference compound for all assays. Specifics of each assay are as described below:CDK2/CyclinA: Enzyme concentration: 0.2 nM; ATP concentration: 50 μM; Incubation time: 3 hr.CDK2/CyclinE: Enzyme concentration: 0.28 nM; ATP concentration: 100 μM; Incubation time: 1 hr.CDK4/CyclinD1: Enzyme concentration: 1 nM; ATP concentration: 200 μM; Incubation time: 10 hr.CDK6/CyclinD3: Enzyme concentration: 1 nM; ATP concentration: 300 μM; Incubation time: 3 hr.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886995";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"202.0"
"CHEMBL3975020";"";"None";"475.60";"0";"2.90";"BDBM253954";"CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nn2)CC1";"IC50";"'='";"1260.0";"nM";"5.90";"";"441651";"UO_0000065";"12.40";"0.23";"3.00";"5.67";"0";"CHEMBL3889221";"Caliper Assay: Selected compounds disclosed herein were tested in CDK4/cyclinD1, CDK6/CycD3 CDK2/CycA and CDK2/cyclinE kinase assays by Nanosyn (Santa Clara, Calif.) to determine their inhibitory effect on these CDKs. The assays were performed using microfluidic kinase detection technology (Caliper Assay Platform). The compounds were tested in 12-point dose-response format in singlicate at Km for ATP. Phosphoacceptor substrate peptide concentration used was 1 μM for all assays and Staurosporine was used as the reference compound for all assays. Specifics of each assay are as described below:CDK2/CyclinA: Enzyme concentration: 0.2 nM; ATP concentration: 50 μM; Incubation time: 3 hr.CDK2/CyclinE: Enzyme concentration: 0.28 nM; ATP concentration: 100 μM; Incubation time: 1 hr.CDK4/CyclinD1: Enzyme concentration: 1 nM; ATP concentration: 200 μM; Incubation time: 10 hr.CDK6/CyclinD3: Enzyme concentration: 1 nM; ATP concentration: 300 μM; Incubation time: 3 hr.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886995";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"1260.0"
"CHEMBL193456";"";"None";"432.45";"0";"3.17";"2p";"CN(C)S(=O)(=O)c1ccc(Nc2ccc(C(=O)c3c(F)cccc3F)c(N)n2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.57";"0.29";"3.13";"5.98";"0";"CHEMBL831707";"In vitro inhibitory concentration against cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144370";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"0.5"
"CHEMBL5971879";"";"None";"463.54";"1";"5.18";"BDBM444579";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN[C@H]5C)ncc3F)cc2n1C(C)(C)C";"IC50";"'='";"14.5";"nM";"7.84";"";"907093";"UO_0000065";"16.91";"0.31";"2.66";"9.73";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"14.5"
"CHEMBL5781074";"";"None";"447.49";"0";"4.59";"BDBM444518";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC1";"IC50";"'='";"72.1";"nM";"7.14";"";"906919";"UO_0000065";"15.96";"0.30";"2.55";"8.87";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"72.1"
"CHEMBL4213756";"";"None";"493.56";"0";"4.80";"BDBM50458046";"COCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1";"IC50";"'='";"21.5";"nM";"7.67";"";"907252";"UO_0000065";"15.54";"0.29";"2.87";"9.47";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"21.5"
"CHEMBL5950426";"";"None";"561.64";"1";"4.52";"BDBM444541";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)N(C)CCN(C)C)C5)ncc3F)cc2n1C1CC1";"IC50";"'='";"364.0";"nM";"6.44";"";"906982";"UO_0000065";"11.46";"0.21";"1.92";"6.76";"0";"CHEMBL5735220";"LANCE Ultra ULight Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100x, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1x reaction buffer to prepare 5x compound for use; 2 μL 5x compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1x reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1x reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5xenzyme/substrate mixture and 2.5xATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 8 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50M; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 1 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20M; 2.5xenzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5xATP solution, reacted at room temperature for 30 minutes.3. LANCE Detection Buffer was used, 1xto prepare 2xLANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM x10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727719";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"364.0"
